QueryId;keywords;expected;targetUrl;nbKewords
822574;adult,toy;15;http://www.babeland.com/;2
5199393;aid,cpr;15;http://www.saferchild.org/;2
6869181;language,disorders;15;http://www.languagedisordersarena.com/;2
5505591;hospital,ny;15;http://www.lenoxhillhospital.org/;2
13619226;google,games;15;http://www.thesolvents.net/;2
710689;gun,leather;15;http://www.alfonsosgunleather.com/;2
3087753;spa,design;15;http://www.sagafitness.com/;2
2616128;merchandise,bags;15;http://www.usbox.com/;2
11021703;reef,fish;15;http://www.reef.org/;2
1911719;free,forms;15;http://www.uslivingwillregistry.com/;2
5927516;garden,photos;15;http://www.cfgphoto.com/;2
1648239;asian,furniture;15;http://www.asiandreamsfurniture.com/;2
7680574;children,violence;15;http://www.fenichel.com/;2
4488565;schedule,software;15;http://www.netsimplicity.com/;2
808813;funny,things;15;http://www.thecatgallery.com/;2
13277517;silver,wholesale;15;http://www.silversource.com/;2
3634429;costume,design;15;http://www.artsalive.ca/;2
3544643;university,boston;15;http://www.harvard.edu/;2
1910274;blue,book;15;http://www.grammarbook.com/;2
9126745;england,newspapers;15;http://www.wrx.zen.co.uk/;2
5677662;law,references;15;http://www.ibec.ie/;2
1254618;military,schools;15;http://www.amcsus.org/;2
8448083;animal,charities;15;http://www.giveusahome.co.uk/;2
52822;grooming,business;15;http://www.mypetbusiness.com/;2
1900256;sterling,jewelry;15;http://www.silversource.com/;2
6711809;attention,disorders;15;http://www.ninds.nih.gov/;2
6316882;picture,people;15;http://www.hallmark.com/;2
3246728;great,stories;15;http://www.todayinliterature.com/;2
2696055;west,bend;15;http://www.westbend.com/;2
1461638;flash,cards;15;http://www.flashcardexchange.com/;2
6869181;language,disorders;15;http://www.asha.org/;2
1843108;french,tutorial;15;http://www.frenchtutorial.com/;2
6485542;basic,training;15;http://www.baseops.net/;2
1900256;sterling,jewelry;15;http://www.kbcbali.com/;2
7054091;holsters;15;http://www.shootingsystems.com/;1
13986861;canes;15;http://www.walkingcanesetc.com/;1
1682706;plugs;15;http://www.babeland.com/;1
8800245;muscular;15;http://www.ninds.nih.gov/;1
1749224;awnings;15;http://www.sydney-city-directory.com.au/;1
6766221;peach;15;http://www.peachbowl.com/;1
6973240;hackers;15;http://www.hackershomepage.com/;1
2594132;notice;15;http://www.legal-explanations.com/;1
8136337;gizmos;15;http://www.gizmos-uk.com/;1
4937278;chistes;15;http://www.loschistes.com/;1
1388645;greenfield;15;http://www.greenfieldin.org/;1
5380168;free,porn,movies;14;http://www.xnxx.com/;3
14080632;online,computer,repair;14;http://www.pcpitstop.com/;3
5102268;sterling,silver,jewelry;14;http://www.kbcbali.com/;3
2215398;apartment,rental,paris;14;http://www.parisianhome.com/;3
6911681;music,file,sharing;14;http://www.eff.org/;3
2178665;sterling,silver,jewelry;14;http://www.silversource.com/;3
100201;market,website,free;14;http://www.wilsonweb.com/;3
570856;division,college,basketball;14;http://www.insidehoops.com/;3
261075;wholesale,silver,jewelry;14;http://www.silversource.com/;3
160353;silver,jewelry,wholesale;14;http://www.silversource.com/;3
3600525;internet,speed,test;14;http://www.pcpitstop.com/;3
17443104;free,offers;14;http://diabeticgourmet.com/;2
15900886;wholesale,items;14;http://www.catalinaop.com/;2
11058160;pet,rescue;14;http://www.dogsaver.org/;2
4084478;rubber,stamps;14;http://www.simonstamp.com/;2
16713219;wholesale,items;14;http://www.wholesalegopher.com/;2
4723874;security,cameras;14;http://www.camvista.com/;2
7463891;entertainment,centers;14;http://www.htmarket.com/;2
12026468;state,tennessee;14;http://www.tnmuseum.org/;2
127783;outdoor,games;14;http://www.camprena.com/;2
386158;money,value;14;http://www.thegoodwebguide.co.uk/;2
10075942;parts,harley;14;http://www.ironeagle.com/;2
7679702;genealogy,blog;14;http://www.paulabecker.com/;2
9789565;video,cables;14;http://www.pacificcable.com/;2
17966951;walking,canes;14;http://www.walkingcanesetc.com/;2
3980649;cartoon,network;14;http://www.cartoonnetworkindia.com/;2
10875871;science,channel;14;http://www.dishnetwork.com/;2
2349316;adventure,park;14;http://www.crealy.co.uk/;2
6753824;vintage,shoes;14;http://www.sazzvintage.com/;2
8158783;online,therapy;14;http://www.fenichel.com/;2
3643986;war,drugs;14;http://www.nationalreview.com/;2
5058444;island,properties;14;http://www.remaxislandproperties.com/;2
1489519;recycling,plastic;14;http://www.itsrecycled.com/;2
1210087;writing,screenplays;14;http://www.writersstore.com/;2
3038009;north,face;14;http://www.sierratradingpost.com/;2
643092;american,idol;14;http://www.brokennewz.com/;2
20279778;jazz,magazines;14;http://www.jazzitude.com/;2
7244797;home,inspections;14;http://www.housemaster.com/;2
2743059;diet,foods;14;http://www.weightlossforall.com/;2
3216428;antique,clocks;14;http://www.pendulantic.com/;2
16713219;wholesale,items;14;http://www.silversource.com/;2
3394960;harley,parts;14;http://www.ironeagle.com/;2
2458386;pictures,nyc;14;http://www.photo.net/;2
5058444;island,properties;14;http://www.privateislandsonline.com/;2
2106893;chronic,pain;14;http://www.ninds.nih.gov/;2
8616014;american,idol;14;http://www.bigbtv.com/;2
958775;organizing,tools;14;http://www.onlineorganizing.com/;2
1265139;satellite,dish;14;http://www.dishnetwork.com/;2
10129005;merrill,lynch;14;http://www.mldirect.ml.com/;2
20100473;pc,camera;14;http://www.intel.com/;2
15971261;casino,vegas;14;http://www.luxor.com/;2
148248;british,newspapers;14;http://www.wrx.zen.co.uk/;2
6634877;women's,reproductive;14;http://www.healthsquare.com/;2
961732;art,portfolios;14;http://art-support.com/;2
2389130;wedding,vendors;14;http://www.weddingvendors.com/;2
3162964;stock,advice;14;http://www.winninginvesting.com/;2
1207317;dr.,amy;14;http://www.askdramy.com/;2
13368821;merchant,food;14;http://www.merchantsdistributors.com/;2
368498;fix,pc;14;http://www.pcpitstop.com/;2
2290102;gourmet,coffee;14;http://www.gourmetcoffeeclub.com/;2
11511826;care,surgery;14;http://www.medformation.com/;2
9513772;dish,satellite;14;http://www.dishnetwork.com/;2
5879479;vegas,casino;14;http://www.luxor.com/;2
1617524;wholesale,computers;14;http://www.outletpc.com/;2
10306332;air,magazine;14;http://www.afa.org/;2
7054061;panties;14;http://www.herroom.com/;1
15030820;spiders;14;http://www.uidaho.edu/;1
5109821;tgp;14;http://www.xnxx.com/;1
4409060;custody;14;http://www.answerbag.com/;1
3103782;unitarian;14;http://www.nufonline.co.uk/;1
2855710;msm;14;http://www.msm.cam.ac.uk/;1
4257748;futons;14;http://www.efutonshop.com/;1
16095994;measurements;14;http://www.convertit.com/;1
3417355;pier;14;http://www.pieronejamaica.com/;1
1313542;incense;14;http://www.pilgrimsmindbodyspirit.co.uk/;1
1554618;ninja;14;http://www.whiteninjacomics.com/;1
2579598;roommates;14;http://www.roommatesusa.com/;1
71845;motherboards;14;http://www.intel.com/;1
4556538;shotguns;14;http://www.briley.com/;1
10162143;waxing;14;http://www.mypleasure.com/;1
10629103;mcm;14;http://www.mcminone.com/;1
10426217;muse;14;http://www.muse.mu/;1
2603582;daisy;14;http://www.daisy.com/;1
894380;luxor;14;http://www.luxor.com/;1
1945540;free,online,board,games;13;http://www.flyordie.com/;4
5697232;free,file,sharing;13;http://www.edonkey2000.com/;3
4329020;computer,fashion,design;13;http://www.allartschools.com/;3
2733504;charlotte,real,estate;13;http://www.lakerealty.com/;3
1744692;disney,world,florida;13;http://www.mapleleaftickets.com/;3
12284777;chess,games,online;13;http://www.flyordie.com/;3
4274665;consumer,credit,counseling;13;http://www.cccssf.org/;3
501938;pc,games,shareware;13;http://www.1000files.com/;3
4216299;american,red,cross;13;http://www.sdarc.org/;3
17912658;financial,service,jersey;13;http://www.insurance-policy.com/;3
11544235;support,groups,pregnancy;13;http://www.medformation.com/;3
1270972;oil,gas,jobs;13;http://www.oilcareers.com/;3
411592;sports,flash,games;13;http://www.flashgames247.com/;3
1626662;energy,management,systems;13;http://www.energymanagement.com/;3
4974767;fort,collins,colorado;13;http://www.colostate.edu/;3
15275480;home,theater,accessories;13;http://www.htmarket.com/;3
1296872;center,internet,security;13;http://www.cisecurity.org/;3
973571;horse,art;13;http://www.ourchurch.com/;2
3929398;motorcycle,apparel;13;http://www.sierratradingpost.com/;2
204649;fantasy,miniatures;13;http://www.armiks.com/;2
70307;teaching,astronomy;13;http://www.nap.edu/;2
6638862;prom,dress;13;http://www.therosedress.com/;2
13664592;local,homes;13;http://www.myrealestateagents.com/;2
5117021;ipod,dj;13;http://www.samash.com/;2
1428857;horse,art;13;http://www.suzanastojanovic.com/;2
540719;renaissance,costume;13;http://www.crimsongypsy.com/;2
4517984;case,management;13;http://www.dorlandhealth.com/;2
1324856;columbia,sc;13;http://www.museum.state.sc.us/;2
12225684;history,colorado;13;http://www.cde.state.co.us/;2
1393438;arthritis,pain;13;http://www.ninds.nih.gov/;2
16844;discount,furniture;13;http://www.furnituredot.com/;2
1833572;direct,tv;13;http://www.americansatellite.com/;2
2524160;tablet,pc;13;http://www.tabletpcpost.com/;2
7989543;ip,wireless;13;http://www.avaya.com/;2
9764924;marbella,spain;13;http://www.executivegolfholidays.com/;2
2804512;discovery,health;13;http://www.dishnetwork.com/;2
4055637;psychic,reading;13;http://www.psychic.com.au/;2
6136002;hospitality,furniture;13;http://www.arcat.com/;2
924530;women,swimwear;13;http://www.sierratradingpost.com/;2
2453871;web,banners;13;http://www.gnc-web-creations.com/;2
12331916;bdsm,toys;13;http://www.babeland.com/;2
5763263;managed,care;13;http://www.mcol.com/;2
11975636;west,clothing;13;http://www.the-fort.com/;2
3520325;crazy,stuff;13;http://www.mycrazystuff.com/;2
611401;free,greetings;13;http://www.hallmark.com/;2
3196459;book,printers;13;http://www.adibooks.com/;2
3550512;hybrid,cars;13;http://www.greenhybrid.com/;2
2353253;caribbean,cruise;13;http://www.cruise411.com/;2
22018781;men's,swimwear;13;http://www.sierratradingpost.com/;2
2438542;kitchen,stores;13;http://www.gourmetspot.com/;2
699070;ski,clothing;13;http://www.outdoorgear.co.uk/;2
4080845;sint,maarten;13;http://www.stmaarten-info.com/;2
485123;italian,music;13;http://www.italiamia.com/;2
11084910;spring,break;13;http://www.ststravel.com/;2
3546938;russian,brides;13;http://www.oksanalove.com/;2
10137338;sports,massage;13;http://www.brianmac.demon.co.uk/;2
2482113;computer,shopper;13;http://www.zdnet.com/;2
2559893;free,virus;13;http://www.pandasoftware.com/;2
4853809;women's,swimsuits;13;http://www.sierratradingpost.com/;2
9456203;vehicle,transport;13;http://www.carmoves.com/;2
118401;medical,supply;13;http://www.medicalsupplygroup.com/;2
4957262;human,knowledge;13;http://humanknowledge.net/;2
260074;speech,therapy;13;http://www.asha.org/;2
9188115;calculator,math;13;http://www.convertit.com/;2
5196281;pro,sound;13;http://www.prosoundnews.com/;2
23003829;fort,collins;13;http://www.colostate.edu/;2
3366860;family,camps;13;http://www.wondervalleyfamilycamp.com/;2
2857505;vegas,hotel;13;http://www.luxor.com/;2
19045382;islam,online;13;http://www.islamonline.net/;2
1799208;jonah,goldberg;13;http://www.nationalreview.com/;2
1088113;bollywood,news;13;http://www.bollywoodworld.com/;2
7271445;apple,rumors;13;http://www.crazyapplerumors.com/;2
4810732;weather,network;13;http://www.theweathernetwork.com/;2
2648894;state,fair;13;http://www.statefair.org/;2
2960418;math,calculator;13;http://www.convertit.com/;2
480320;food,share;13;http://www.foodshare.net/;2
5374151;plymouth,massachusetts;13;http://www.visit-plymouth.com/;2
11242206;teens,volunteer;13;http://www.idealist.org/;2
3965416;nudes;13;http://www.sky.com/;1
13698788;pulse;13;http://www.smm.org/;1
11452601;pegasus;13;http://www.pegasuspublishing.com/;1
3874149;greetingcards;13;http://www.betsylurvink.nl/;1
1080800;houseplans;13;http://www.nahn.com/;1
6028650;urns;13;http://www.urnsandcaskets.com/;1
11452601;pegasus;13;http://www.pegatech.com/;1
6615997;wetsuits;13;http://www.bodyglove.com/;1
13372187;arabians;13;http://www.northwindarabians.net/;1
280784;asbestos;13;http://www.asbestossolution.org/;1
3278974;mennonites;13;http://www.anabaptists.org/;1
4818992;cornerstone;13;http://www.expandinjax.com/;1
71845;phantom;13;http://www.thephantomoftheopera.com/;1
1990330;brochures;13;http://www.printingforless.com/;1
6689222;550;13;http://www.govtrack.us/;1
4490892;kilt;13;http://www.tartanweb.com/;1
15902796;advertisements;13;http://www.adclassix.com/;1
1496028;aloha;13;http://www.alohaairlines.com/;1
8995404;north,padre,island,texas;12;http://www.baseops.net/;4
1942946;ocala,florida,real,estate;12;http://www.gregandcarlalord.com/;4
3579942;school,free,music,downloads;12;http://www.emp3world.com/;4
9895124;free,multiplayer,online,games;12;http://www.flyordie.com/;4
2586374;ad,design,software;12;http://www.wilsonweb.com/;3
6094333;stocks,mutual,fund;12;http://www.winninginvesting.com/;3
839156;male,male,sex;12;http://www.sofeminine.co.uk/;3
11867507;community,property,states;12;http://www.completetax.com/;3
1063710;los,angeles,history;12;http://www.laavenue.com/;3
3615654;free,phone,directory;12;http://www.numberway.com/;3
4709617;international,phone,directory;12;http://www.numberway.com/;3
1294923;make,money,online;12;http://www.problogger.net/;3
3329834;women,men,sex;12;http://www.babeland.com/;3
4063082;heat,air,conditioning;12;http://www.carrier.com/;3
949167;autism,society,america;12;http://www.autism-society.org/;3
8742253;online,bingo,games;12;http://www.bingo.com/;3
5115744;learn,french,free;12;http://www.frenchtutorial.com/;3
3732621;states,community,property;12;http://www.completetax.com/;3
3362728;sexy,girls;12;http://www.xnxx.com/;2
10358512;free,powerpoint;12;http://www.templateready.com/;2
8514065;sexy,girls;12;http://www.download3000.com/;2
10344178;free,cds;12;http://www.discmakers.com/;2
14649295;camaro,parts;12;http://www.dennyscamaro.com/;2
1373801;network,card;12;http://www.windowsnetworking.com/;2
965007;world,decor;12;http://www.artsparx.com/;2
3212265;overseas,employment;12;http://www.canuckabroad.com/;2
10758090;belly,dancing;12;http://www.bhuz.com/;2
2711789;wholesale,beads;12;http://www.mjtrim.com/;2
7523962;fun,quizzes;12;http://www.justriddlesandmore.com/;2
4011541;health,literacy;12;http://www.nap.edu/;2
4947627;history,channel;12;http://www.dishnetwork.com/;2
5879090;hunting,dogs;12;http://www.ofah.org/;2
3402012;truck,covers;12;http://www.fold-a-cover.com/;2
2770949;preschool,curriculum;12;http://www.highscope.org/;2
7846622;history,god;12;http://www.talkreason.org/;2
997696;mma,news;12;http://www.fightsport.com/;2
2427096;medication,information;12;http://www.druginfonet.com/;2
396435;cash,advance;12;http://www.checkngo.com/;2
6438402;faith,sermons;12;http://www.northcoastchurch.com/;2
20589574;view,space;12;http://www.terradaily.com/;2
14177399;typing,tutor;12;http://www.acciinc.com/;2
6059322;capri,italy;12;http://europeforvisitors.com/;2
3318459;to,dead;12;http://www.renewamerica.us/;2
16006550;connection,speed;12;http://www.pcpitstop.com/;2
954106;organizing,tips;12;http://www.onlineorganizing.com/;2
14619790;casual,shoes;12;http://www.sierratradingpost.com/;2
1914175;audio,stands;12;http://www.htmarket.com/;2
99322;pet,portraits;12;http://pet-portraits.net/;2
5744193;fantasy,basketball;12;http://www.insidehoops.com/;2
1438004;girl,sex;12;http://www.therockalltimes.co.uk/;2
8018554;making,tips;12;http://www.mypleasure.com/;2
451166;dude,ranch;12;http://www.bitterrootranch.com/;2
1259019;india,tours;12;http://www.indiatraveltours.com/;2
4258860;dude,ranch;12;http://www.agonline.com/;2
607103;computer,cables;12;http://www.pacificcable.com/;2
5820929;clerk,court;12;http://www.hillsclerk.com/;2
857159;sheet,metal;12;http://www.thesheetmetalshop.com/;2
6326255;shade,structures;12;http://www.shadestructures.com.au/;2
5514942;prescription,drugs;12;http://www.healthsquare.com/;2
10380580;photography,presentation;12;http://www.photo.net/;2
2307071;discount,cruise;12;http://www.cruise411.com/;2
2942049;online,scan;12;http://www.pcpitstop.com/;2
6399541;luxury,cruises;12;http://www.rssc.com/;2
7644319;bollywood,music;12;http://www.bollywoodworld.com/;2
2312684;superhero,comics;12;http://www.capitalcomics.com/;2
6874079;studio,lighting;12;http://www.photo.net/;2
8539920;sex,toy;12;http://www.babeland.com/;2
21696;isle,wight;12;http://www.islandbreaks.co.uk/;2
732796;men's,ties;12;http://www.sierratradingpost.com/;2
1431182;reading,museum;12;http://www.readingpublicmuseum.org/;2
5941015;offshore,jobs;12;http://www.oilcareers.com/;2
20588442;columbus,georgia;12;http://www.ledger-enquirer.com/;2
353122;grand,tours;12;http://www.formulatours.com/;2
4523565;stationary,printing;12;http://www.printingforless.com/;2
915996;international,hostels;12;http://www.hostels.com/;2
2012892;trading,post;12;http://www.sierratradingpost.com/;2
8182029;mortgage,insurance;12;http://www.ugcorp.com/;2
1057372;profit,organizations;12;http://www.idealist.org/;2
2241381;indian,wedding;12;http://www.indianweddingcard.com/;2
4479474;censorship,online;12;http://www.eff.org/;2
12295411;network,places;12;http://www.windowsnetworking.com/;2
2171032;russian,politics;12;http://www.politicalresources.net/;2
3806358;key,news;12;http://www.keysnews.com/;2
2028664;defense,daily;12;http://www.defensedaily.com/;2
4367819;online,bingo;12;http://www.bingo.com/;2
16465946;bingo,online;12;http://www.bingo.com/;2
4120337;hearing,association;12;http://www.asha.org/;2
1145816;travel,mi;12;http://www.michigan.org/;2
71845;mma,news;12;http://www.mmanews.com/;2
5658443;batavia,york;12;http://www.batavianewyork.com/;2
21687891;anger;12;http://www.angerproject.com/;1
830921;far;12;http://www.boxofficemojo.com/;1
4153323;ufc;12;http://www.mmanews.com/;1
2479665;aller;12;http://www.nap.edu/;1
883006;waterbeds;12;http://www.waterbed-gallery.com/;1
475575;facepainting;12;http://www.milesofsmilespro.com/;1
10900;aspergers;12;http://www.autism-society.org/;1
4640159;definitions;12;http://www.bloomington.in.us/;1
2793253;aspergers;12;http://www.kandi.org/;1
9205566;devotions;12;http://www.devotions.co.uk/;1
11156822;palsy;12;http://www.ninds.nih.gov/;1
4291858;margarita;12;http://www.drinksmixer.com/;1
24522662;legs;12;http://www.ninds.nih.gov/;1
4747138;psychics;12;http://www.psychic.com.au/;1
23178551;partituras;12;http://www.pianomundo.com.ar/;1
10691639;domaine;12;http://www.register.com/;1
2256457;dame;12;http://www.vibe.com/;1
13317058;schizophrenia;12;http://www.schizophreniadigest.com/;1
2539893;paramount;12;http://www.paramount.com/;1
18827583;flashgames;12;http://www.flashgames247.com/;1
2942324;dvd,video,software,free;11;http://www.ulead.com/;4
7815269;vacation,rentals,tuscany;11;http://italianvillas.com/;3
15184192;computer,software,designer;11;http://www.compinfo-center.com/;3
7266550;buy,digital,cameras;11;http://www.pixmania.co.uk/;3
17538628;cheap,airplane,tickets;11;http://www.nwa.com/;3
5462517;wholesale,jewelry,supplies;11;http://www.silversource.com/;3
1999058;texas,rv,campgrounds;11;http://www.texasrvdirectory.com/;3
5334977;website,domain,registration;11;http://www.register.com/;3
2160969;women's,dress,clothing;11;http://www.sierratradingpost.com/;3
1020780;vintage,designer,clothing;11;http://www.vintagedesignerclothing.com/;3
11077199;media,education,foundation;11;http://www.mediaed.org/;3
5087680;fun,sex,games;11;http://www.mypleasure.com/;3
12650973;wedding,cakes;11;http://www.weddingmanor.com/;2
2089987;roller,coasters;11;http://www.coasterforce.com/;2
594884;groceries,online;11;http://www.yourgrocer.com/;2
5223556;custom,shirts;11;http://www.bavender.com/;2
1154255;asian,decor;11;http://www.tribalmonsoon.com/;2
881595;sudoku,games;11;http://www.1000files.com/;2
960528;compound,bows;11;http://www.outdoorsuperstore.com/;2
10593803;metal,detecting;11;http://www.beach-net.com/;2
20162994;free,typing;11;http://www.quazart.org/;2
2575593;wrought,iron;11;http://www.wrought-iron-solutions.com/;2
2172061;ashley,furniture;11;http://www.my3cents.com/;2
71845;erotic,literature;11;http://www.sofeminine.co.uk/;2
960528;compound,bows;11;http://www.outdoors-411.com/;2
1626536;wedding,cakes;11;http://www.newjerseybride.com/;2
8755298;file,share;11;http://www.edonkey2000.com/;2
8307379;wedding,shoes;11;http://www.houseofbrides.com/;2
10708447;home,remedies;11;http://www.answerbag.com/;2
1191924;vehicle,covers;11;http://www.carcoverkingdom.com/;2
677892;girls,accessories;11;http://www.sweetandpowerful.com/;2
3009922;jewelry,nyc;11;http://www.arsh.com/;2
4558632;infectious,disease;11;http://idinchildren.com/;2
2204678;create,own;11;http://www.daileyint.com/;2
501760;classic,sales;11;http://www.volocars.com/;2
2519848;phone,number;11;http://www.numberway.com/;2
1854984;podcasting,advertising;11;http://www.problogger.net/;2
3518698;star,models;11;http://www.starsearchcasting.com/;2
214834;water,gadgets;11;http://www.gizmos-uk.com/;2
18713834;nursery,bedding;11;http://www.babymania.com/;2
3623335;antique,watches;11;http://www.bogoff.com/;2
16963217;telephone,directories;11;http://www.numberway.com/;2
9763243;italian,art;11;http://www.italiamia.com/;2
1573435;aspergers,autism;11;http://www.autism-society.org/;2
74891;vegas,hotels;11;http://www.luxor.com/;2
3231370;boat,transport;11;http://www.boatsexpress.com/;2
3713885;tobacco,accessories;11;http://www.justforhim.com/;2
14043552;video,junk;11;http://www.kino.com/;2
960528;compound,bows;11;http://www.bowtecharchery.com/;2
9822565;punk,culture;11;http://www.truepunk.com/;2
8147932;ireland,shops;11;http://www.littleireland.ie/;2
12565632;gothic,photography;11;http://www.dirkhooper.com/;2
945128;beer,information;11;http://www.drinksmixer.com/;2
9889227;cerebral,palsy;11;http://www.ninds.nih.gov/;2
4495413;michigan,work;11;http://www.michigan.org/;2
17345536;grants,nonprofits;11;http://www.farmlib.org/;2
3273829;birthday,cards;11;http://www.hallmark.com/;2
7159587;ski,pennsylvania;11;http://www.elkskier.com/;2
13344624;driving,games;11;http://www.justriddlesandmore.com/;2
2620076;speech,disorders;11;http://www.asha.org/;2
1703398;culinary,arts;11;http://www.cambridgeculinary.com/;2
5036111;harvard,history;11;http://www.harvard.edu/;2
677892;girls,accessories;11;http://www.gbdriver.co.uk/;2
1390473;bali,silver;11;http://www.kbcbali.com/;2
2298247;building,pc;11;http://www.daileyint.com/;2
14551;jewish,gifts;11;http://www.jewishsource.com/;2
1609874;gospel,jesus;11;http://www.acts1711.com/;2
17284516;zen,art;11;http://www.dailyzen.com/;2
9630299;hotels,vegas;11;http://www.luxor.com/;2
8740602;community,christ;11;http://www.cofchrist.org/;2
1518762;sports,section;11;http://www.sports-section.com/;2
1783319;getting,the;11;http://www.mypleasure.com/;2
16844170;legal,case;11;http://www.eff.org/;2
3370789;freedom,speech;11;http://www.eff.org/;2
4505535;speed,training;11;http://www.brianmac.demon.co.uk/;2
704843;antique,club;11;http://www.aaca.org/;2
2210346;kino,dvd;11;http://www.kino.com/;2
1564703;youth,hostels;11;http://www.hostels.com/;2
2263787;nikon,canon;11;http://www.photo.net/;2
8445298;opera,magazine;11;http://www.opera.co.uk/;2
3797540;cam,usa;11;http://www.camvista.com/;2
8177930;wholesale,computer;11;http://www.outletpc.com/;2
1861434;turtles;11;http://www.originalturtles.org/;1
5125894;anal;11;http://www.babeland.com/;1
2525106;freemason;11;http://www.internetloge.de/;1
14613134;dollhouses;11;http://www.a2zhobbies.com/;1
3933867;etf;11;http://www.etfdigest.com/;1
2548471;disneyworld;11;http://www.mapleleaftickets.com/;1
1538930;tan;11;http://www.sunless.com/;1
6295453;latvia;11;http://www.csb.lv/;1
71845;witches;11;http://www.witches.org.uk/;1
2959031;par;11;http://www.girlygaloreboutique.com/;1
5500724;hillsborough;11;http://www.hillsclerk.com/;1
2133053;ducati;11;http://www.ducatiwomen.com/;1
9244522;foreclosures;11;http://www.ushud.com/;1
6003717;garages;11;http://www.coachhousegarages.com/;1
21647595;breastcancer;11;http://www.nationalbreastcancer.org/;1
512542;pole;11;http://www.orchardsedge.com/;1
12772075;migraines;11;http://www.healthsquare.com/;1
18112980;grounds;11;http://www.christianbackgrounds.net/;1
2706279;wimax;11;http://www.intel.com/;1
13468224;medicines;11;http://www.healthsquare.com/;1
622442;elliptical;11;http://www.treadmillscentral.com/;1
11998844;caregiver;11;http://www.inova.org/;1
280865;affaires;11;http://www.lesaffaires.com/;1
17133346;litchfield;11;http://www.litchfieldbeach.com/;1
565143;computer,information,systems,manager;10;http://www.compinfo-center.com/;4
9369136;belly,dance,costume;10;http://www.thebellydanceshop.com/;3
1193304;online,free,gambling;10;http://www.bingo.com/;3
2034659;palm,springs,resort;10;http://www.sparesortcasino.com/;3
10464223;chamber,commerce,missouri;10;http://www.saintjoseph.com/;3
23091309;free,online,gambling;10;http://www.bingo.com/;3
21246737;women,girls,photos;10;http://www.oksanalove.com/;3
3362687;communication,technology,future;10;http://www.intel.com/;3
608848;channel,news,york;10;http://www.wktv.com/;3
14066150;camera,store,usa;10;http://focuscamera.com/;3
12756005;pennsylvania,community,colleges;10;http://www.wccc-pa.edu/;3
9830099;black,gospel,music;10;http://www.dovesong.com/;3
11974125;tv,news,archives;10;http://www.nbcnewsarchives.com/;3
4113069;harvard,law,school;10;http://www.harvard.edu/;3
626054;black,black,crime;10;http://www.peace.ca/;3
7095189;home,inspection,services;10;http://www.housemaster.com/;3
10562859;georgia,legal,services;10;http://www.glsp.org/;3
1016755;home,theatre,lighting;10;http://www.htmarket.com/;3
838247;skin,cream;10;http://www.ichthyosis.com/;2
838247;skin,cream;10;http://www.essentialdayspa.com/;2
2519173;prom,dresses;10;http://www.therosedress.com/;2
3906833;water,heaters;10;http://www.mge.com/;2
11562693;glasses,sunglasses;10;http://www.targetwoman.com/;2
5318905;illustrator,tutorials;10;http://www.echoecho.com/;2
3417186;healthy,kids;10;http://www.neatsolutions.com/;2
6212194;gun,holsters;10;http://www.gizmos-uk.com/;2
71845;formal,shoes;10;http://www.therosedress.com/;2
97153;robert,service;10;http://www.todayinliterature.com/;2
1392588;hair,styles;10;http://www.sofeminine.co.uk/;2
6113636;romance,tips;10;http://www.mypleasure.com/;2
1015195;computer,problems;10;http://www.pcpitstop.com/;2
10572244;scott,long;10;http://www.bigbtv.com/;2
11885971;rv,rental;10;http://www.usarvrentals.com/;2
6686644;learning,channel;10;http://www.dishnetwork.com/;2
944603;tattoo,designs;10;http://www.vanishingtattoo.com/;2
1839825;tattoo,gallery;10;http://www.vanishingtattoo.com/;2
7808167;st,martin;10;http://www.stmaarten-info.com/;2
10998064;israel,newspaper;10;http://www.debka.com/;2
4974830;walking,running;10;http://www.swedish.org/;2
18819325;male,photography;10;http://www.dylanricci.com/;2
6212194;gun,holsters;10;http://www.shootingsystems.com/;2
18253475;sun,newspaper;10;http://www.sbsun.com/;2
1029350;consumer,opinions;10;http://www.my3cents.com/;2
768074;scientific,tools;10;http://www.nat-sci.com/;2
8177492;swinging,lifestyle;10;http://www.matchesplus.com/;2
1478898;photography,jason;10;http://www.photo.net/;2
2611407;bergen,county;10;http://www.bergen.edu/;2
4255903;italian,cooking;10;http://www.italiamia.com/;2
1678349;christianity,atheism;10;http://humanknowledge.net/;2
2729048;flying,games;10;http://www.flashgames247.com/;2
16086874;online,greetings;10;http://www.hallmark.com/;2
2483249;big,basketball;10;http://www.insidehoops.com/;2
9712402;air,west;10;http://www.nwa.com/;2
2192451;evolution,knowledge;10;http://www.islandone.org/;2
71845;rental,rv;10;http://www.usarvrentals.com/;2
945885;food,brooklyn;10;http://www.brooklynpapers.com/;2
69314;chrysler,dodge;10;http://www.daimlerchrysler.com/;2
5149545;scanning,photos;10;http://www.flatbed-scanner-review.org/;2
13794076;land,farm;10;http://www.heritagelandbank.com/;2
1123729;toys,women;10;http://www.mypleasure.com/;2
1535586;microsoft,spyware;10;http://www.bleepingcomputer.com/;2
13645470;jehovah's,witnesses;10;http://www.jw-media.org/;2
4772502;fishing,reel;10;http://antiquefishingreels.info/;2
3240466;biotechnology,agriculture;10;http://www.agbioworld.org/;2
231949;discount,cruises;10;http://www.cruise411.com/;2
23722;victoria,texas;10;http://www.victoriatexasonline.com/;2
71845;aromatherapy,supplies;10;http://www.aromathyme.com/;2
